otu	statistic	p.value	parameter	method	C	1RM1	M1	p.value.adj
Clostridiales (OTU 1027)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1028)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1030)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 1035)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1037)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1043)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 1044)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1053)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1056)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 1062)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1064)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Gemella (OTU 1065)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1071)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1081)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1082)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1083)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1084)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1087)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1089)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Atopobium (OTU 1091)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1100)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1101)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1104)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1106)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1108)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1109)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1110)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Peptostreptococcaceae (OTU 1113)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1117)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1119)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1120)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1126)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 1127)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Pectinatus (OTU 1136)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1137)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1142)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiaceae_ (OTU 1146)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Sphingomonas (OTU 1149)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 1151)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1152)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1154)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Faecalibacterium (OTU 1155)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 1158)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1160)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1163)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillales (OTU 1166)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1173)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1174)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1178)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1182)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1184)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1187)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 1188)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Chitinophagaceae (OTU 1192)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Gemmata (OTU 1194)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1199)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1203)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1205)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Finegoldia (OTU 1206)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1208)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1212)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1215)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1216)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1218)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1220)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1222)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1230)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1233)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Phyllobacterium (OTU 1234)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1236)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1242)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1246)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Blautia (OTU 1247)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1248)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1250)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1252)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1254)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1260)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1261)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1263)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1264)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1266)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1268)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1269)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1270)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1280)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1281)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonas (OTU 1283)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Barnesiella (OTU 1296)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Staphylococcus (OTU 1297)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1301)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacillaceae_ (OTU 1302)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 1309)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1319)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1328)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1331)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1332)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1335)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Desulfovibrio (OTU 1337)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1339)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1340)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1341)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1342)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1343)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1345)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 1346)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1350)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1351)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Turicibacter (OTU 1352)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 1355)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Alistipes (OTU 1361)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1363)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1364)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 1373)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1381)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1383)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1393)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 1394)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1402)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1406)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1407)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1408)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1411)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 1415)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1421)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1423)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1438)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1439)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1440)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1447)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1450)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Proteobacteria (OTU 1451)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1472)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1475)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1478)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1479)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1488)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1491)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1495)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1496)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1497)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Coriobacteriaceae (OTU 1498)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1502)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1503)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1504)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1527)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Paraprevotella (OTU 1529)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Dorea (OTU 1531)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1533)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1534)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillaceae (OTU 1535)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1538)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 1539)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1540)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1542)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1544)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1545)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1548)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1552)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Eubacterium (OTU 1553)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1554)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1559)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1570)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Succiniclasticum (OTU 1572)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1577)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1592)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1595)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1602)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 1604)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1606)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 1607)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1608)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1613)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 1615)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1619)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1621)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1623)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1626)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1634)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1645)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacillales (OTU 1648)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Chitinophagaceae (OTU 1650)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Flavobacteriaceae (OTU 1652)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1653)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Parvimonas (OTU 1654)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Campylobacter (OTU 1655)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1658)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1661)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1669)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1672)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1674)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Peptoniphilus (OTU 1675)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1676)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1677)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1688)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1694)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1697)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1698)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1700)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1702)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1705)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1710)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 1711)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1718)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1720)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 1737)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Akkermansia (OTU 1743)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Escherichia/Shigella (OTU 1746)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Brucellaceae (OTU 1747)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Devosia (OTU 1748)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1765)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1768)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Ruminococcaceae (OTU 1769)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1771)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaeroplasma (OTU 1777)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Corynebacterium (OTU 1783)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1784)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Actinomyces (OTU 1786)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Corynebacterium (OTU 1793)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteria (OTU 1806)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Anaerotruncus (OTU 1811)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1815)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1820)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Granulicatella (OTU 1823)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Faecalibacterium (OTU 1826)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1828)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 1830)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Janthinobacterium (OTU 1833)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1835)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bifidobacteriaceae (OTU 1839)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1852)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1859)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 1868)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1875)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1888)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1896)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1901)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1919)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1932)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1947)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1951)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1953)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1955)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 1958)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lactobacillus (OTU 1965)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 1968)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Acetatifactor (OTU 1970)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1971)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Veillonella (OTU 1974)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 1976)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 1992)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroidales (OTU 1999)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 2002)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Prevotella (OTU 2008)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Megasphaera (OTU 2010)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 2011)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 2020)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridium (OTU 2027)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Lachnospiraceae (OTU 2028)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 2034)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 2036)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Firmicutes (OTU 2038)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 2062)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2089)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2099)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2108)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Bacteroides (OTU 2112)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Barnesiella (OTU 2117)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2124)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2151)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2152)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2161)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2163)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Clostridiales (OTU 2182)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2184)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2190)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2191)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
Porphyromonadaceae (OTU 2198)	NA	NA	9	Kruskal-Wallis rank sum test	0	0	0	NA
